date,close,high,low,filecoin_volume,energy_used
2021-09-14,80.841232,81.782913,77.554016,771272601,97081.61577
2021-09-15,86.353867,87.395157,80.138245,1516687463,99273.95531
2021-09-16,84.733452,90.58654,82.506622,1650376976,99415.89515
2021-09-17,85.703537,86.589722,80.76049,1021410145,98919.98611
2021-09-18,84.357841,87.346542,82.67849,780146355,97049.57903
2021-09-19,83.519791,84.929413,81.764008,533405612,97107.63644
2021-09-20,74.071091,83.716782,71.973366,1784120954,95763.26759
2021-09-21,69.445244,76.532784,68.445152,1371083511,94437.24039
2021-09-22,74.583542,75.013115,68.747429,919142112,94456.12005
2021-09-23,74.838516,75.53569,72.034958,826347298,96554.94169
2021-09-24,63.301563,74.940254,60.660202,2166418674,95787.96767
2021-09-25,60.451473,63.897755,59.211102,1176618666,93809.41828
2021-09-26,55.733105,60.658161,50.149471,2555948336,89160.91304
2021-09-27,59.123135,62.720268,54.803661,1960946115,88783.90674
2021-09-28,55.437572,59.446526,55.181335,1307039105,89487.2475
2021-09-29,57.068401,58.514492,55.274857,950215363,92596.9136
2021-09-30,60.012264,61.150993,56.854855,1011617258,94884.3362
2021-10-01,71.518196,72.996719,59.735851,1508537847,92518.36247
2021-10-02,69.962685,73.920639,68.388794,1517690208,89420.53284
2021-10-03,69.079216,70.74585,67.869148,961795283,89419.45679
2021-10-04,69.53907,70.323982,65.753891,1124743308,90062.19677
2021-10-05,70.963654,72.842255,68.707687,1032855567,86932.62388
2021-10-06,71.891983,74.554565,66.825432,1430505800,82690.32482
2021-10-07,71.455704,73.665756,69.113441,1163159199,75552.63893
2021-10-08,79.360229,80.969734,70.753799,1900433977,76784.31674
2021-10-09,76.709297,80.504601,75.498787,1005022676,79127.54685
2021-10-10,69.883102,76.980965,69.251312,994754810,78079.38326
2021-10-11,73.247536,74.509453,69.200706,1120404289,77212.72854
2021-10-12,69.774307,73.558067,66.39962,1056121688,73852.44227
2021-10-13,68.278465,70.637428,61.397003,1501122446,73128.99908
2021-10-14,70.281784,71.854744,67.30349,924782998,69029.27571
2021-10-15,67.232613,70.380524,65.301033,1041856668,70272.8389
2021-10-16,66.516518,69.16259,66.18515,533355479,70381.76378
2021-10-17,63.418892,67.032982,61.294903,634070585,66239.24325
2021-10-18,63.392326,64.989204,61.478821,586411728,60945.50357
2021-10-19,62.967365,63.974022,62.215977,407047077,61468.4115
2021-10-20,66.841316,67.97644,62.573933,730503870,61464.69426
2021-10-21,63.603432,68.116768,63.585728,746950880,58064.64331
2021-10-22,65.844147,66.814247,63.622742,622414511,59307.47284
2021-10-23,64.856743,66.346458,64.052948,361307791,60115.8256
2021-10-24,62.65847,65.082146,61.295185,624235124,59251.37188
2021-10-25,63.924484,65.328903,62.360336,481655636,56609.93116
2021-10-26,62.827206,65.195465,62.262497,587019794,53627.43377
2021-10-27,55.309811,63.192184,52.295315,1317941098,59739.89534
2021-10-28,58.174435,59.20295,54.772671,836074537,58780.94549
2021-10-29,59.851173,62.772064,57.942135,630183079,59789.34441
2021-10-30,60.741985,60.851856,57.621567,370765111,57385.07332
2021-10-31,64.410339,66.747856,59.543541,1370697316,53124.43263
2021-11-01,63.927395,64.446465,60.740227,589412734,52733.68233
2021-11-02,64.783234,66.416061,63.492939,743209926,53673.99708
2021-11-03,64.055214,65.829727,61.710323,726566141,58414.45507
2021-11-04,62.52943,64.48732,61.364552,499573073,58792.97761
2021-11-05,63.658596,64.42691,61.564121,639148531,56488.09376
2021-11-06,61.931377,63.710766,58.643513,775265095,54353.46924
2021-11-07,62.594185,62.673992,61.189896,448991442,49940.86195
2021-11-08,64.351021,64.821655,62.362568,644839238,50939.82103
2021-11-09,66.751205,69.058449,63.733543,1295597969,51833.57246
2021-11-10,63.600456,69.642883,58.8494,1490692538,52169.83586
2021-11-11,63.03603,64.463783,62.090397,592817152,51800.31295
2021-11-12,62.794655,65.443062,61.266441,821030367,51269.92164
2021-11-13,63.029873,63.663944,62.258102,351494223,50409.33189
2021-11-14,62.564407,63.4916,60.994034,361862653,46052.92338
2021-11-15,60.822262,63.324829,60.411976,458987137,45636.00567
2021-11-16,56.239548,61.032436,52.649952,1411856595,44881.99308
2021-11-17,56.160442,56.86903,54.381218,741198961,48303.12468
2021-11-18,51.763981,58.112633,49.102493,1530027308,52153.10829
2021-11-19,53.799706,54.47517,51.263577,620639446,51244.73245
2021-11-20,54.375874,55.215061,52.380322,452837513,52431.50993
2021-11-21,53.286945,54.490547,53.092636,364969133,50413.19586
2021-11-22,51.748146,53.407867,51.51881,554416792,45263.5481
2021-11-23,51.761379,52.202641,50.410896,454719200,41959.31388
2021-11-24,50.70396,51.995972,48.732002,455641991,38219.03774
2021-11-25,50.109303,56.034863,49.854031,519501538,42867.54299
2021-11-26,52.481216,59.389946,51.60038,1666665605,41545.67322
2021-11-27,57.807198,59.350052,52.671783,1157101737,47403.69957
2021-11-28,56.495411,58.008156,53.104183,861459999,42726.2879
2021-11-29,54.815617,57.267994,53.939377,496433452,43409.23275
2021-11-30,53.763393,55.675381,53.250099,609515724,40729.69034
2021-12-01,54.385078,55.809814,53.608707,510944318,40228.93911
2021-12-02,53.673012,54.403751,52.710495,422122714,40817.6813
2021-12-03,49.65546,53.895641,48.536716,688794541,40180.71283
2021-12-04,41.074883,49.809074,33.148338,2324252197,39812.95072
2021-12-05,39.081219,41.745365,37.139633,773811128,39157.29823
2021-12-06,38.896427,39.135391,35.582882,828638801,40717.26694
2021-12-07,39.210144,40.008575,38.606682,492445549,41858.85061
2021-12-08,41.420074,43.358582,38.852577,929439252,42633.94386
2021-12-09,37.542099,41.627098,37.157776,524289837,41785.82643
2021-12-10,39.924099,41.277355,37.537601,856451380,41755.35485
2021-12-11,40.378727,40.531643,38.80217,498780657,40987.64716
2021-12-12,39.795551,40.512833,38.733887,297282953,38773.64003
2021-12-13,35.89093,40.029232,35.333279,495394672,40365.15636
2021-12-14,36.509487,37.176144,35.337006,435205760,39442.79197
2021-12-15,38.226669,38.805248,35.756298,445219224,41498.42515
2021-12-16,37.214424,38.523289,36.980492,265763054,38496.80354
2021-12-17,35.692127,38.984051,35.390976,491996927,40111.21024
2021-12-18,36.292023,36.784801,35.328087,248634081,39932.88059
2021-12-19,35.79224,36.711327,35.762287,197139067,40100.35199
2021-12-20,34.783512,35.971718,33.845406,375678716,41968.31352
2021-12-21,35.312775,35.846855,34.327724,331316637,44361.77526
2021-12-22,35.601234,36.460335,35.164192,501082251,45337.0614
2021-12-23,37.352356,38.01688,35.169773,490571871,45666.2327
2021-12-24,36.326519,37.714352,36.120892,441959796,46066.81411
2021-12-25,36.997223,37.298553,36.22876,300906506,42048.4298
2021-12-26,37.290997,37.711948,35.543762,431263383,42360.58006
2021-12-27,39.149315,41.132698,36.980621,898019789,41398.10861
2021-12-28,36.28783,39.835064,35.882648,983939194,41077.15437
2021-12-29,34.1731,36.768532,33.944187,558171118,40735.85313
2021-12-30,34.972874,35.85146,33.401485,469063294,39204.69302
2021-12-31,34.270481,35.69323,33.552841,476459862,37513.20253
2022-01-01,35.854889,35.856056,34.271736,268666137,37165.49394
2022-01-02,35.792622,36.412037,35.255676,299929459,38022.65992
2022-01-03,35.020367,35.789761,34.430489,315339954,36760.95073
2022-01-04,36.098606,38.108631,34.514248,703995869,36144.67163
2022-01-05,33.258137,38.314106,31.401295,898444844,37187.74847
2022-01-06,32.994217,33.433994,32.158173,504904313,37960.5429
2022-01-07,31.459591,32.996407,30.020441,642867943,38835.75705
2022-01-08,29.43952,32.138844,28.756094,449785144,37864.77508
2022-01-09,30.23494,30.961922,29.326271,308127435,38572.12654
2022-01-10,28.169619,30.324486,26.930147,564197224,39375.24582
2022-01-11,28.88755,29.212708,27.846643,320288158,38919.98186
2022-01-12,30.771364,30.844536,28.543976,438777978,39741.9808
2022-01-13,28.467012,30.807442,28.467012,452235670,38359.65698
2022-01-14,29.802885,29.806684,28.125374,480560923,38416.19815
2022-01-15,29.783924,30.533014,29.398153,292112222,39531.46768
2022-01-16,30.413492,31.372192,29.674751,329999295,36106.03191
2022-01-17,29.019115,30.416721,28.599049,297877558,35391.29488
2022-01-18,28.516174,29.316902,27.724087,315050911,36665.08509
2022-01-19,27.63147,28.695948,27.281607,295025457,37045.75972
2022-01-20,26.141457,28.647671,26.134073,176456498,35768.30117
2022-01-21,21.872448,26.551197,21.35401,629605217,39084.27404
2022-01-22,18.959282,22.534178,17.536919,771147121,39215.79583
2022-01-23,19.455969,20.215014,18.436401,380994301,39689.49925
2022-01-24,18.413218,19.488012,16.88537,628196823,40341.67906
2022-01-25,18.14986,18.497868,17.751467,331086546,41397.37495
2022-01-26,19.307182,20.214149,18.029064,516401618,41529.6304
2022-01-27,19.221661,19.912397,18.120831,383963160,41948.06435
2022-01-28,19.622816,19.786213,18.54002,361035683,42296.21313
2022-01-29,20.220657,20.687044,19.421616,354665392,42864.41268
2022-01-30,19.83703,20.827688,19.521774,267276056,42448.76666
2022-01-31,21.322905,21.513109,19.070765,370114373,40901.95502
2022-02-01,20.914812,21.533831,20.638083,252317037,37724.79169
2022-02-02,20.183401,21.406227,20.03805,290644986,35878.59557
2022-02-03,20.316822,20.531519,19.611942,263045047,34576.33913
2022-02-04,21.617502,21.636642,20.225603,323109800,32850.90437
2022-02-05,22.016569,22.752178,21.381483,305274139,33050.46142
2022-02-06,22.44775,22.546013,21.719627,265125624,31738.08039
2022-02-07,24.404755,24.571487,22.084812,508292513,35090.19852
2022-02-08,24.596313,26.004082,23.236912,808846212,34693.48107
2022-02-09,24.269861,24.767792,23.545099,400856481,35939.34308
2022-02-10,23.179502,24.74448,22.980385,602985732,33301.86416
2022-02-11,21.037802,23.347687,20.915777,446910427,37223.40461
2022-02-12,20.850382,21.381849,20.455217,400487576,35309.95582
2022-02-13,20.664286,21.144487,20.456928,262055389,35968.39624
2022-02-14,20.727551,20.989912,19.967052,304204997,33489.24235
2022-02-15,22.342148,22.461575,20.693798,340226902,34559.70938
2022-02-16,23.083826,23.52334,21.587854,524724469,34837.03497
2022-02-17,20.481836,23.370653,20.23967,590915625,37667.7125
2022-02-18,21.160259,21.345001,20.287264,469480256,36962.80659
2022-02-19,20.877937,21.215389,20.13982,301801040,37476.61707
2022-02-20,19.838818,20.873573,19.405123,313297097,36723.63161
2022-02-21,18.600885,20.44776,18.563766,436602015,34977.06728
2022-02-22,19.213531,19.218971,18.15428,404892137,36466.89756
2022-02-23,18.488123,19.535704,18.475054,318462126,36562.51864
2022-02-24,18.426636,18.714216,16.810345,603645572,35273.81056
2022-02-25,18.921919,19.186651,18.130926,360960907,35664.12066
2022-02-26,19.07542,19.44516,18.65192,271704874,33591.27078
2022-02-27,20.347237,21.274429,18.462826,663419852,31941.40358
2022-02-28,21.672407,21.804569,19.756226,629782142,25630.60774
2022-03-01,20.935631,22.12575,20.578362,519596247,26758.74087
2022-03-02,20.683947,21.658957,20.25379,466827555,32714.63821
2022-03-03,20.141827,20.927666,19.589483,305478609,40319.47345
2022-03-04,18.778595,20.2332,18.495581,392446296,41593.99733
2022-03-05,19.108639,19.1884,18.355389,218266538,39826.05888
2022-03-06,18.389894,19.243765,18.38719,217778084,40542.06759
2022-03-07,17.887239,18.889492,17.203596,363270992,41736.27954
2022-03-08,18.003202,18.284784,17.708776,297059385,41760.93071
2022-03-09,18.826591,19.125113,17.997465,324337121,41627.15901
2022-03-10,17.884068,18.849201,17.482199,299412717,41581.9163
2022-03-11,17.403709,18.022955,17.219461,227299599,42152.02338
2022-03-12,17.736349,18.414263,17.386978,263752702,41593.80168
2022-03-13,17.265333,18.042759,17.089567,178382889,41135.7987
2022-03-14,17.470867,17.67037,17.086878,292326370,40596.84795
2022-03-15,16.848886,17.498323,16.557365,415551228,40853.09289
2022-03-16,17.42931,17.42931,16.759438,334365124,42413.35507
2022-03-17,17.461836,17.780327,17.255074,223498093,45577.11678
2022-03-18,17.628176,17.80735,17.101868,217769474,48566.02152
2022-03-19,18.193796,18.364697,17.585939,317562638,47077.80531
2022-03-20,17.628698,18.270136,17.317184,255030183,47356.15804
2022-03-21,17.835012,17.942772,17.389013,231932814,46866.85199
2022-03-22,18.295139,18.662964,17.780708,329051263,46503.49188
2022-03-23,19.354261,19.425074,18.295406,529603746,48975.50475
2022-03-24,19.582233,19.758184,19.054371,450175960,49269.16663
2022-03-25,18.854961,19.638735,18.593969,319122246,52170.96082
2022-03-26,19.422392,19.425489,18.680897,199632326,51420.66546
2022-03-27,23.679474,23.885012,19.038342,933503332,50367.07275
2022-03-28,25.081484,27.771025,23.545685,2002816389,51027.37179
2022-03-29,26.436857,27.904366,25.009424,1551268383,52603.43223
2022-03-30,25.859909,26.535549,24.974346,878940438,52254.94107
2022-03-31,24.253956,27.311697,24.140797,975736592,52857.23162
2022-04-01,25.516237,26.08835,23.04789,872252642,52034.40119
2022-04-02,23.913689,26.47007,23.87949,677412178,51488.55399
2022-04-03,25.449072,25.831772,23.711212,571217468,48885.60626
2022-04-04,25.233622,25.703102,23.816418,673509657,46500.16593
2022-04-05,24.874647,26.506306,24.639315,943557078,44801.53442
2022-04-06,21.664864,24.879927,21.633055,763915704,45922.86892
2022-04-07,22.4604,22.662012,21.555229,429962700,46444.35843
2022-04-08,21.260263,22.894815,21.057211,450617568,46294.83738
2022-04-09,21.71946,21.723984,21.20326,245324234,46737.5312
2022-04-10,21.097212,21.82852,20.952477,240735298,46694.73404
2022-04-11,18.275814,21.063934,18.035501,493862997,45611.94144
2022-04-12,19.47014,19.677641,18.284658,396723232,44635.09015
2022-04-13,19.419378,19.531507,18.790134,269761557,43782.17943
2022-04-14,18.673882,19.758879,18.501562,251609038,45441.38864
2022-04-15,19.071894,19.172638,18.676979,193557582,47437.44819
2022-04-16,21.649694,21.926275,18.93099,451995169,47343.97919
2022-04-17,19.733658,21.724964,19.61252,570665636,46695.17424
2022-04-18,19.627514,19.883244,18.658953,486494159,44289.19128
2022-04-19,20.391369,21.027773,19.432102,451556393,45986.35545
2022-04-20,19.629992,20.645048,19.426823,416777616,46852.12977
2022-04-21,18.875776,20.20956,18.611353,434012418,45810.2268
2022-04-22,19.241552,19.481644,18.774681,342308621,47691.44322
2022-04-23,18.940601,19.508583,18.869537,270348586,46412.02823
2022-04-24,18.891369,19.289909,18.737364,332837648,44195.77119
2022-04-25,18.644262,18.920998,17.615362,427344286,46424.45164
2022-04-26,17.277328,18.73012,17.087774,333515453,46661.81691
2022-04-27,17.72123,17.993662,17.273329,252016349,46264.12125
2022-04-28,18.11351,18.46579,17.532148,322158020,48111.73578
2022-04-29,17.309917,18.175741,17.047728,302356386,46732.49337
2022-04-30,14.330068,17.922056,12.433394,706324643,45992.42042
2022-05-01,15.133082,15.58986,14.220774,669626751,45925.36339
2022-05-02,14.628806,15.266424,14.187154,389646921,44070.36328
2022-05-03,14.619692,14.963784,14.284508,276394810,44461.11358
2022-05-04,15.689732,15.852629,14.578565,390610295,44818.75111
2022-05-05,13.982954,15.815315,13.496331,590471455,45440.26369
2022-05-06,13.868735,14.119079,13.410829,520761377,50090.08953
2022-05-07,13.2646,13.913362,12.894194,447417603,51377.67266
2022-05-08,13.092666,13.427303,12.905344,495473447,50430.46146
2022-05-09,11.128685,13.280605,11.128685,752190027,49511.32519
2022-05-10,11.341857,12.439357,10.613057,843042538,49568.9424
2022-05-11,8.546657,11.527009,8.24591,936638127,50692.28225
2022-05-12,8.117062,8.967485,6.736664,720450534,48917.64299
2022-05-13,8.730104,9.444274,7.920106,508198239,48115.74649
2022-05-14,8.81534,9.078692,8.072273,342229271,46003.37649
2022-05-15,9.169947,9.223451,8.503432,285057057,45514.36392
2022-05-16,8.270936,9.167048,8.230341,279189792,48376.83362
2022-05-17,8.575018,8.841581,8.227915,249526238,48026.87513
2022-05-18,7.574566,8.691775,7.542335,258575540,46661.08325
2022-05-19,8.22061,8.267002,7.429482,308118641,45667.50438
2022-05-20,7.935034,8.324197,7.714601,255033063,45273.08576
2022-05-21,8.17425,8.313765,7.779437,238502878,45692.20446
2022-05-22,8.470877,8.493544,8.037414,240708364,44263.70862
2022-05-23,8.147724,9.307479,8.08809,484529627,45118.57578
2022-05-24,8.411102,8.516411,8.068569,377565158,44100.10119
2022-05-25,8.168031,8.57066,8.096978,314910872,42773.2425
2022-05-26,7.650799,8.279346,7.355554,385978014,30404.71653
2022-05-27,7.197633,7.713908,7.160795,329281827,43767.11483
2022-05-28,7.539351,7.576028,7.186967,192148004,44728.99935
2022-05-29,7.626446,7.768013,7.348199,192697299,42834.43021
2022-05-30,8.202182,8.282846,7.557981,289565934,42970.74528
2022-05-31,8.068273,8.337216,7.858499,300849492,43914.28815
2022-06-01,7.448825,8.163177,7.337064,282367697,42186.16329
2022-06-02,7.757703,7.798676,7.320702,196508897,43755.66965
2022-06-03,7.398786,7.756343,7.282897,163143806,42291.02856
2022-06-04,7.458556,7.505262,7.237512,187191509,40227.08049
2022-06-05,7.365965,7.53502,7.301885,146012292,39018.39087
2022-06-06,7.57429,7.861236,7.36618,199336295,40637.44412
2022-06-07,7.3298,7.6278,7.048071,243010127,41234.59901
2022-06-08,7.18839,7.442041,7.156924,182009236,39706.32465
2022-06-09,7.224278,7.319098,7.096626,141690213,38479.68468
2022-06-10,6.819968,7.236973,6.76022,201312855,39694.68382
2022-06-11,6.094228,6.905048,6.076971,233177461,37807.94045
2022-06-12,5.714781,6.165628,5.6029,256767527,37156.49431
2022-06-13,5.314726,5.80273,5.15548,408845606,36291.60039
2022-06-14,5.488888,5.676779,5.019482,307654666,38322.48459
2022-06-15,5.846951,5.852557,5.089171,337044110,37114.72428
2022-06-16,5.288224,5.924704,5.226737,196075844,40027.13216
2022-06-17,5.340893,5.465275,5.286985,135750808,42510.19893
2022-06-18,5.108145,5.408039,4.818795,227130259,42110.84029
2022-06-19,5.476022,5.536155,4.995072,205540575,39825.37412
2022-06-20,5.469457,5.67332,5.303287,165715948,41244.13666
2022-06-21,5.95042,6.351309,5.417352,296018598,41428.82474
2022-06-22,5.532756,5.962498,5.466154,205602528,41947.23286
2022-06-23,5.797234,5.900736,5.527105,169209939,41114.66914
2022-06-24,6.117861,6.251506,5.76065,191118035,42346.73823
2022-06-25,6.083037,6.281973,5.883343,149992529,39602.48651
2022-06-26,5.831832,6.312171,5.830166,125994354,39388.74527
2022-06-27,5.777835,6.087751,5.686229,125376700,42631.05811
2022-06-28,5.505895,5.931767,5.456575,123404568,45238.84803
2022-06-29,5.438049,5.589312,5.386437,105571422,44369.01409
2022-06-30,5.388857,5.486294,5.105354,120797302,42432.91949
2022-07-01,5.311071,5.512239,5.244491,123090113,39442.54741
2022-07-02,5.336033,5.388274,5.226202,68326168,36432.5131
2022-07-03,5.310825,5.382804,5.202094,70749206,34317.55082
2022-07-04,5.558799,5.567475,5.220579,104070294,30716.81787
2022-07-05,5.492034,5.616531,5.319989,117825025,23157.46991
2022-07-06,5.575416,5.648416,5.442426,99920634,17963.26419
2022-07-07,5.80867,5.850851,5.545843,103530291,13197.86157
2022-07-08,5.735401,5.915721,5.587856,112512395,17434.7315
2022-07-09,5.806201,5.895917,5.700604,89792660,19629.76115
2022-07-10,5.484713,5.80677,5.447388,86658005,20590.12942
2022-07-11,5.191659,5.487635,5.161827,99627307,22587.46065
2022-07-12,5.081658,5.267646,5.075533,82871670,26076.28513
2022-07-13,5.297848,5.299359,5.037146,132685102,25833.39291
2022-07-14,5.361027,5.408002,5.166628,95529865,25319.28897
2022-07-15,5.228496,5.450962,5.215094,100784299,24977.69426
2022-07-16,5.386935,5.432353,5.172135,92453791,24844.31386
2022-07-17,5.688719,5.898406,5.379611,193594561,23940.82913
2022-07-18,5.987658,6.132717,5.646861,256056314,26254.27241
2022-07-19,6.056086,6.206249,5.696238,257496139,24593.40022
2022-07-20,5.581972,6.171686,5.536016,277047918,24266.52774
2022-07-21,5.632761,5.727196,5.396461,191380127,25204.05456
2022-07-22,5.486861,5.796638,5.447547,162608817,25943.19819
2022-07-23,5.583065,5.646708,5.418354,135364385,24929.71253
2022-07-24,5.648096,5.814627,5.552711,150703589,22710.08063
2022-07-25,5.236839,5.676685,5.236839,162017843,22547.50033
2022-07-26,5.307252,5.307252,5.133182,153312731,21731.12616
2022-07-27,5.64393,5.64393,5.23094,169447682,21502.76052
2022-07-28,5.935979,6.040747,5.560302,294740493,22844.34143
2022-07-29,5.957067,6.192302,5.807229,320543545,22755.76354
2022-07-30,8.047046,8.819651,5.958374,1463241397,21966.87737
2022-07-31,9.83788,10.617538,7.963793,1936604101,21000.7376
2022-08-01,8.811206,11.242048,8.401034,1494547956,21797.98755
2022-08-02,8.15643,8.855004,7.712092,1119761019,22304.6081
2022-08-03,8.091404,8.674715,7.943027,753411135,20590.52071
2022-08-04,8.09992,8.610686,7.888884,521361180,20330.11833
2022-08-05,8.344742,8.397468,8.062176,441197263,23791.8461
2022-08-06,9.464841,9.474513,8.196617,853213474,23772.08604
2022-08-07,8.782747,9.458157,8.680019,422489865,21235.90188
2022-08-08,8.712517,9.369516,8.626265,444481646,22060.19964
2022-08-09,8.041505,8.826665,7.946539,456956171,22975.56975
2022-08-10,8.293769,8.510378,7.765825,431276448,22290.52173
2022-08-11,8.360317,8.97387,8.272295,440521796,21395.05841
2022-08-12,8.755224,8.790492,8.203241,362119526,21685.54107
2022-08-13,8.347149,8.840183,8.310359,308188371,21102.22801
2022-08-14,8.238071,8.725208,8.042533,333537515,17935.97183
2022-08-15,8.473929,8.520496,8.042961,327166697,19535.80304
2022-08-16,8.427291,8.773539,8.175755,425628930,20233.32338
2022-08-17,8.176953,8.862559,8.076682,405716782,20780.9803
2022-08-18,7.490127,8.267327,7.076703,307861129,19421.25339
2022-08-19,6.472313,7.543858,6.415601,546726899,20265.50685
2022-08-20,6.249108,6.70275,6.088339,308613756,20329.58031
2022-08-21,6.415201,6.527561,6.231859,227340316,19594.05609
2022-08-22,6.318515,6.415247,6.045629,232443391,19718.24122
2022-08-23,6.376111,6.435048,6.131368,207326848,20171.30418
2022-08-24,6.276423,6.530439,6.19347,246562839,19696.13343
2022-08-25,6.363798,6.481943,6.275923,209209416,21971.32828
2022-08-26,5.646423,6.362731,5.599029,316005694,23019.58969
2022-08-27,5.830761,5.858791,5.605547,212303548,21961.15478
2022-08-28,5.615007,5.876063,5.614882,157396573,20130.31673
2022-08-29,6.021931,6.036618,5.552846,186036630,20962.39135
2022-08-30,5.706767,6.065455,5.601415,195454699,22885.67126
2022-08-31,5.744146,5.88168,5.698984,183454088,22344.56842
2022-09-01,5.769775,5.803291,5.61476,167138976,23387.64526
2022-09-02,5.830133,5.959789,5.708546,215076713,21219.32104
2022-09-03,6.518859,6.593047,5.805096,471942594,21965.85024
2022-09-04,6.263213,6.588631,6.16231,206437211,20818.25051
2022-09-05,6.129818,6.311159,5.937365,194588259,20225.8889
2022-09-06,5.60813,6.279106,5.593717,269790495,19862.23532
2022-09-07,5.853741,5.93789,5.556996,191565230,18594.02097
2022-09-08,5.861864,5.945355,5.724627,183666019,19317.80654
2022-09-09,6.384137,6.452543,5.858764,338433960,19545.29178
2022-09-10,6.363796,6.537481,6.22962,244893720,18387.56747
2022-09-11,6.404723,6.956236,6.195825,333184718,19115.99959
2022-09-12,6.54175,6.740766,6.342525,352722962,19307.38848
2022-09-13,5.934766,6.549478,5.832207,316015319,20320.09157
2022-09-14,5.959262,5.994575,5.772174,202725431,20294.31545
2022-09-15,5.714375,5.968414,5.656821,208539536,21988.05585
2022-09-16,5.823905,5.844834,5.660451,169713207,21998.13153
2022-09-17,5.912122,5.934846,5.807498,116137785,21866.16954
2022-09-18,5.251811,5.913881,5.168639,193418125,20959.26104
2022-09-19,5.480259,5.516106,5.195176,200955000,21434.67635
2022-09-20,5.314151,5.506625,5.283377,165224729,20099.06258
2022-09-21,5.279063,5.578949,5.132123,237611667,20031.8099
2022-09-22,5.520966,5.549205,5.240287,198008924,19314.92078
2022-09-23,5.702567,5.811245,5.348031,224932132,19969.3505
2022-09-24,5.574241,5.785751,5.533105,168067498,20316.12977
2022-09-25,5.717006,5.873089,5.525808,194016960,20047.60816
2022-09-26,5.688375,5.77853,5.536436,200487735,19343.43592
2022-09-27,5.73376,6.121753,5.613315,292625181,18475.06932
2022-09-28,5.862675,6.039844,5.568056,221149106,18741.29211
2022-09-29,5.781772,5.938479,5.677458,154368757,20167.53803
2022-09-30,5.684224,5.827475,5.631626,154763364,20087.12828
2022-10-01,5.517215,5.693826,5.498714,108329989,20414.19641
2022-10-02,5.377714,5.565425,5.36073,124553326,17351.92511
2022-10-03,5.525445,5.540917,5.334131,113370795,16943.02881
2022-10-04,5.603505,5.638615,5.498164,121038093,18050.61931
2022-10-05,5.587211,5.642376,5.455501,103194408,18168.8373
2022-10-06,5.487322,5.646243,5.482439,113636252,17229.64751
2022-10-07,5.471751,5.527579,5.406117,81383128,18600.8196
2022-10-08,5.397412,5.495671,5.364023,62993097,18231.00323
2022-10-09,5.431464,5.46044,5.386677,61491538,18833.44051
2022-10-10,5.156588,5.476466,5.156107,103246298,18318.50508
2022-10-11,5.129609,5.22319,5.039424,113443920,17851.60029
2022-10-12,5.145176,5.217824,5.116322,79402437,18322.41796
2022-10-13,5.137164,5.174136,4.755543,189209228,19275.9876
2022-10-14,5.066583,5.295793,5.01237,143976527,18845.52153
2022-10-15,5.184858,5.25969,4.987403,136423790,18891.93811
2022-10-16,5.153086,5.273813,5.10639,105048220,11694.04273